960.12,231.76,2139.6,327.07,18.038,210,45,201.95
1505,147.24,2776.3,365.17,0.35785,190,30,135.48
611.9,44.882,8677.4,359.26,10.613,190,30,128.35
350.14,215.51,8424.6,338.59,5.6469,190,45,189.55
339,264.26,7056,325.63,9.4462,190,30,146.53
1889.5,242.7,5404.5,324.16,4.3564,200,30,109.06
248.98,127.28,4670.6,350.33,19.211,200,30,158.2
1291,74.076,3654.1,344.22,19.064,200,45,175.85
1489.8,75.681,8125.2,337.9,5.5026,210,45,136.15
213.8,107.19,8088.1,359.03,10.046,190,45,201.98
1342.3,121.36,5108.2,314.54,17.226,210,45,162.24
602.91,191.79,8171.3,353.01,1.9196,190,45,173.11
1079.5,69.208,3926.1,352.75,18.076,200,30,135.84
456.88,154.9,3911.3,367,13.184,190,30,151.16
222.79,253.55,6736.5,331.4,9.8426,200,30,155.25
1079.5,69.208,3926.1,352.75,18.076,200,45,179.73
858.86,182.35,6985.5,364.13,3.3714,200,45,166.79
1577.3,266.12,2776.1,319.03,11.424,190,45,177.1
1407.3,293.08,4008.3,317.24,11.972,200,30,128
1203,211.13,3523.4,371.91,2.6651,190,45,178.49
645.14,189.36,1344,364.73,14.223,210,45,215.84
1443.3,103.62,4835.2,362.02,0.73949,190,30,121.02
1645.3,162.88,3534.4,352.67,0.40825,190,30,126.82
1719.3,107.36,2396.7,346.13,15.512,200,45,180.72
400.55,243.14,5617.7,363.57,5.5239,200,45,198.25
695.66,298.58,6863.6,318.75,10.786,190,30,131.14
1890.4,31.744,4308.5,334.87,16.033,200,30,116.51
350.14,215.51,8424.6,338.59,5.6469,190,30,142.6
684.95,171.4,8514,321.07,12.401,200,30,127.01
1827.8,174.69,1545.4,326.19,13.337,200,45,192.41
662.23,162.14,2289.5,368.59,14.47,210,30,157.07
535.34,288.92,2967.7,342.25,15.247,210,30,156.44
755.71,81.416,4564,360.69,16.221,190,30,139.18
1543.8,297.87,2039.6,330.47,8.2425,210,30,144.56
1126.3,86.41,7826.7,318.18,13.901,200,45,149.75
1421.8,258.63,1149.2,326.33,9.721,190,45,203.05
825.27,186.45,1736.4,356.12,18.49,200,45,207.04
396.84,241.96,4685.4,364.71,4.481,190,30,150.62
829.46,244.01,8235.2,317.41,10.975,210,30,123.54
1421.6,99.409,8349.5,338.85,0.51488,200,30,105.83
1955.7,106.68,5227.8,357.93,1.9811,190,45,142.43
369.03,188,8494.9,350.41,4.8143,200,30,143.03
1955.7,106.68,5227.8,357.93,1.9811,210,45,144.75
657.44,37.568,4744.3,358.98,17.73,200,45,189.54
590.56,143.35,7032.9,318.59,16.893,190,30,134.78
1553.4,83.522,4672,326.29,17.733,200,45,158.43
613.75,286.13,2057.5,351.79,9.3025,190,30,155.48
369.03,188,8494.9,350.41,4.8143,210,45,191.19
1495.5,113.03,4614.2,368.34,4.103,210,30,123.38
1414.7,190.67,4039.5,323.59,18.216,210,45,169.89
353.31,273.71,5335.2,330.19,12.562,210,30,153.95
547.53,113.64,5737.7,367.47,12.273,210,30,144.56
443.3,155.87,6900,361.99,7.0034,200,30,143.55
652,200.68,8574.9,342.98,2.3908,190,30,127.02
1074.5,65.887,5829.4,367.87,5.7379,190,45,163.61
1480.2,295.12,4554.1,336.76,2.4582,200,45,162.09
596.33,162.58,7540.2,360.53,0.95793,190,45,176.67
424.85,216.52,5579.1,362.3,5.6122,200,30,148.5
1546.5,184.78,8320.8,319.07,6.8357,200,30,100.88
383.44,187.21,8593.6,331.78,13.514,190,30,140.21
1858.1,118.6,2376.1,345.05,13.867,200,45,178.33
1546.6,162.46,1643.1,363.69,4.6764,210,30,148.99
779.44,152.13,938.17,354.87,18.298,190,45,213.59
219.11,164.45,6097.2,331.72,16.637,210,45,210.01
532.14,143.37,2768.5,368.4,15.37,200,30,155.53
1628.8,289.89,2611.4,313.77,10.286,190,45,178.13
1781.7,201.9,2795.3,319.28,9.0675,200,30,131.63
1495.5,113.03,4614.2,368.34,4.103,200,45,160.98
1845.7,191.22,6853,335.53,2.376,200,45,133.42
1618.1,168.19,2383.5,366.39,5.9843,210,30,139.92
1827.8,174.69,1545.4,326.19,13.337,210,30,146.83
1101.2,256.33,6354.8,316.89,5.5873,210,45,161.6
513.81,195.5,5317.4,325.84,17.473,210,45,194.94
545.5,110.75,7551,356.52,10.923,210,45,182.38
1421.6,99.409,8349.5,338.85,0.51488,210,45,139.89
919.15,49.429,6078.8,370.21,11.826,190,30,126.9
591.69,140.62,8439.5,357.67,0.64866,210,45,176.14
311.08,234.46,8517.1,327.93,10.095,190,30,144.66
1655.3,190.61,2566.8,321.58,13.961,200,45,179.67
353.31,273.71,5335.2,330.19,12.562,200,30,152.1
250,126.66,8353.5,338.5,15.024,200,45,199.82
1652.6,96.675,6449.3,338.16,2.1981,190,30,106.72
1133.7,105.37,6341.4,323.62,18.035,210,30,121.87
657.55,289.06,2169.6,337.43,13.691,210,45,209.05
1992.1,184.49,2893.4,313.51,14.508,200,30,127.37
1025.1,199.59,7734.6,334.7,0.22636,210,45,160.09
724.27,67.01,5141.1,351.65,16.677,190,45,182.46
535.41,243.03,7967.2,332.06,8.4941,190,30,134.17
1955.7,106.68,5227.8,357.93,1.9811,190,30,108.2
629.8,147.46,2211.5,372.84,15.815,200,45,207.57
257.37,274.68,4876.7,335,13.528,190,30,155.55
339,264.26,7056,325.63,9.4462,200,45,196.7
636.68,277.18,5851.2,325.13,8.1942,190,30,137.48
1305.2,55.416,7985.1,328.98,8.4241,190,45,140.94
1845.7,191.22,6853,335.53,2.376,190,45,132.36
1495.7,246.27,2097.2,341.17,4.3015,190,45,187.93
1299.2,186.65,1692.1,371.83,5.9608,210,45,200.59
1492.9,140.83,1030.8,335.7,17.656,200,45,205.86
1925,159.16,3611.6,314.58,15.512,190,30,120.29
1510.8,158.24,8362.7,337.06,2.0007,190,30,100.96
388.92,94.513,4900.1,358.42,17.19,200,30,152.02
253.21,166.77,2567.5,351.06,19.689,190,45,214.58
1615.8,74.195,4827.3,370.92,6.9659,190,30,116.74
597.59,57.945,5042.8,357.41,19.781,200,45,190.52
1093.6,286.73,3658,317.34,12.51,210,30,138.88
604.59,223.3,4970,367.63,2.1179,190,30,142.18
793.6,81.068,6231.9,361.23,11.437,210,45,175.72
1962.4,191.46,7284.2,321.28,5.0333,190,45,126.16
527.76,113.46,6296.4,339.17,16.871,190,45,186
1966.5,174.77,5943.1,317.26,5.4093,210,30,105.42
396.84,241.96,4685.4,364.71,4.481,210,30,154.24
812.62,165.19,5938.4,319.13,18.903,210,30,133.86
822.28,37.134,4558.8,355.78,17.19,210,45,185.47
1718.7,238.68,1058.6,345.67,6.1418,190,45,201.08
579.46,144.13,6545.7,317,16.132,210,30,140.2
793.6,81.068,6231.9,361.23,11.437,200,45,174.17
1714.8,76.146,6587.6,349,7.381,200,30,105.46
797.16,38.686,7408.4,341.63,15.322,190,45,165.77
1414.1,99.449,8503.6,321.99,8.4526,200,45,135.24
1305.2,55.416,7985.1,328.98,8.4241,200,30,108.25
743.74,69.43,4156.6,358.95,16.588,200,45,189.81
749.19,39.433,6888.1,339.29,17.76,190,45,171
645.14,189.36,1344,364.73,14.223,210,30,162.82
1505,147.24,2776.3,365.17,0.35785,200,45,181.42
580.54,186.78,1149.7,362.24,15.995,200,30,162.73
1408.7,56.082,3742.2,346.83,19.64,210,30,131.41
1895.1,73.827,4103,355.76,11.115,210,30,119.38
758.76,48.833,5485.4,366.77,13.53,200,45,180.42
391.18,241.29,2797.5,364.92,11.021,200,30,158.85
848.77,56.631,5839.8,368.41,9.7655,200,30,131.77
1533,170.16,8510.4,316.06,6.6954,210,30,101.44
1895.1,73.827,4103,355.76,11.115,190,45,154.23
1599.1,88.705,8219.7,338.93,0.95274,190,45,131.66
863.23,213.57,1001.3,347.86,16.436,210,30,162.85
283.5,179.41,8048.5,355.64,4.7105,210,30,150.85
676.93,51.545,8439,356.78,11.401,190,30,126.23
864.98,170.09,2013.8,352.82,16.473,200,30,153.35
494.22,132.53,7053.4,347.53,18.718,190,30,138.91
649.58,223.35,2519.6,347.36,18.916,200,30,154.15
988.62,213.12,3362.5,369.93,3.1379,200,30,141.78
1962.4,191.46,7284.2,321.28,5.0333,210,30,98.269
232.59,296.88,3432.5,342.28,13.802,190,30,159.53
1980.2,78.688,4707.4,327.98,12.128,190,30,110.82
222.79,253.55,6736.5,331.4,9.8426,190,45,204.46
1760.6,203.22,1979.7,328.84,11.273,210,30,142.26
470.12,166.03,5953,369.78,5.7474,200,30,145.39
685.36,165.48,6734.5,319.42,19.736,200,30,133.57
1342.3,121.36,5108.2,314.54,17.226,190,45,159.53
1483.5,296.81,3522.7,316.48,11.703,210,30,131.68
424.88,166.06,6825.3,327.82,18.48,210,45,193.25
1717.9,232.61,3241.8,346.39,4.1326,210,45,171.26
1702.8,144.28,988.5,332.46,12.867,200,45,204.3
1879.4,125.65,1187.7,344.97,15.385,200,30,149.49
1052.6,254.99,6942.3,332.34,1.9652,200,45,158.7
256.35,115.12,8117.5,342.81,15.307,200,30,150.65
636.68,277.18,5851.2,325.13,8.1942,200,45,184.18
1203,211.13,3523.4,371.91,2.6651,210,45,181.59
596.85,68.417,6944.1,366.02,10.196,210,45,182.17
1305.2,55.416,7985.1,328.98,8.4241,190,30,107.1
964.74,265.7,2362.4,350.25,7.9813,200,30,149.18
1905.6,161.23,1937.5,360.83,6.1383,200,30,139.35
1660.4,122.35,5150,359.78,0.33919,200,30,117.18
206.63,273.17,7343.7,336.5,11.522,210,30,157.05
1892,40.069,5635.7,332.9,15.517,210,45,141.95
1133.7,105.37,6341.4,323.62,18.035,210,45,160.16
1504.2,182.94,3264.8,323.93,19.844,210,30,133.39
259.42,282.44,5164.4,351.61,7.7267,210,30,158.61
1822.7,31.746,4988.6,349.21,6.1773,200,45,148.57
724.27,67.01,5141.1,351.65,16.677,210,45,185.71
1659.8,165.52,6670.5,315.88,5.1735,210,30,107.34
572.07,148.46,2160.1,349.15,19.748,210,30,159.47
1143.3,228.77,922.6,364.53,6.4838,200,45,211.71
1844.2,35.169,6359.1,337.35,5.8026,190,45,135.52
963.29,117.82,7757.9,359.13,2.1019,190,30,118.41
969.53,231.09,1658.7,330.88,17.752,210,45,206.89
1818.8,204.49,3511.3,343.71,3.6339,190,45,162.9
1378.5,130.01,2280.4,340.69,18.491,210,45,190.96
1074.5,65.887,5829.4,367.87,5.7379,210,30,126.42
1436.8,108.79,8888.3,313.29,11.086,190,30,100.02
937.36,245.92,8521.5,324.57,6.3667,200,45,154.37
829.14,289.2,2408.2,342.53,14.441,210,30,153.09
249.58,263.02,3112.6,359.45,11.766,190,30,159.76
1660,236.6,3743.8,317.46,8.8779,200,45,165.2
1126.8,116.17,1871.5,359.81,18.32,190,45,197.82
1267.9,278.08,6219.6,326.09,0.2633,210,30,121.51
1126.8,116.17,1871.5,359.81,18.32,200,30,150.41
1348,130.51,1091.3,362.07,12.029,210,30,157.48
1980.4,69.959,3185.7,355.39,11.293,200,45,164.54
969.53,231.09,1658.7,330.88,17.752,190,30,152.59
845.42,282.54,5580.4,320.65,14.734,210,45,177.38
1516.4,275.02,1924.1,341,5.8716,210,45,193.31
1632.4,146.42,8533.3,322.15,6.186,190,45,127.29
298.03,156.85,7923.3,349.88,6.0011,200,30,148.57
601.6,286.23,1047.3,350.42,10.502,210,45,218.9
682.1,172.89,8437.6,322.11,12.268,190,30,125.95
1889.5,242.7,5404.5,324.16,4.3564,200,45,143.23
1109.4,292.37,979.5,350.56,6.3877,200,45,211.32
957.76,47.048,6315.9,325.27,19.867,190,30,124.48
1975.3,234.23,4351.6,332.18,1.5416,210,45,152.94
728.2,64.849,4507.6,362.57,13.133,210,30,143.62
1815.9,142.64,3991.1,313.23,15.658,200,30,120.31
1878.3,155.76,7295.2,328.34,2.1821,210,30,100.16
822.08,71.495,5922.8,338.25,17.61,190,30,130.66
1256.4,213.04,7863.5,323.81,7.7405,210,30,111.24
473.96,149.87,8000,335.42,13.204,200,30,138.6
578.32,248.53,4572.7,320.53,15.881,200,30,146.4
937.36,245.92,8521.5,324.57,6.3667,200,30,117.24
1413,138.79,7972.5,317.94,4.5196,200,30,105.67
248.98,127.28,4670.6,350.33,19.211,210,30,160.1
1615.8,74.195,4827.3,370.92,6.9659,190,45,154.18
1004,136.82,8363.2,322.12,15.231,190,45,150.66
1680.8,115.29,5300.2,324.57,15.172,190,45,148.01
1729.7,68.578,4469.2,359.44,6.122,190,45,154.62
1991.9,188.49,1023.2,330.74,14.587,190,45,198.61
1599.1,88.705,8219.7,338.93,0.95274,190,30,100.32
307.68,299.66,3533.6,338.33,14.779,200,30,158.91
345.05,175.92,7177.5,332.49,16.762,200,30,147.55
206.63,273.17,7343.7,336.5,11.522,190,30,153.3
1889.5,242.7,5404.5,324.16,4.3564,210,30,110.24
811.98,242.04,7756.8,324.13,9.1941,210,45,165.99
1192.9,42.969,3668.7,369.82,16.016,210,45,180.17
1012.7,249.38,6548.4,334.26,3.1305,210,30,124.71
259.42,282.44,5164.4,351.61,7.7267,190,30,154.9
545.5,110.75,7551,356.52,10.923,200,45,180.75
1269.8,43.14,2850.3,369.63,15.584,190,30,138.12
1962.4,191.46,7284.2,321.28,5.0333,200,45,127.14
1025.1,199.59,7734.6,334.7,0.22636,210,30,121.8
1874.3,211.97,1443.6,337.24,4.3803,200,30,146.06
1875.4,205.62,1849.9,336.48,10.535,190,45,184.79
469.94,104.27,7820.2,343.17,12.675,200,45,184.54
281,237.07,7522.2,345.32,6.8141,210,45,201.37
1650.7,192.08,2540.3,347.35,0.36442,190,30,135.37
1679.6,184.73,3945.7,314.43,13.454,200,45,162.41
250,126.66,8353.5,338.5,15.024,210,30,152.37
417.92,232.01,7626.4,337.81,6.6271,200,45,189.03
1178.7,261.64,6303.3,320.17,6.1469,190,45,156.3
594.61,275.58,2405.5,358.25,9.1818,200,30,155.96
1316.8,57.15,4510.5,372.43,7.0807,210,30,127.99
547.53,113.64,5737.7,367.47,12.273,210,45,191.07
1419.1,30.645,8643.8,344.9,7.0657,190,30,101.55
1755.8,185.8,3757.6,357.68,3.4759,190,30,122.15
835.75,73.149,6763.9,366.01,11.017,210,30,129.4
1764.6,156.48,3879.1,319.96,14.04,200,30,122.13
350.2,268.35,5880.1,330.25,12.04,190,45,198.36
1867.4,210.6,2620.1,341.7,3.04,190,45,173.36
339.42,229.76,2847,339.6,16.907,210,45,214.55
1109.4,292.37,979.5,350.56,6.3877,210,30,160.88
1621.4,56.777,2895.2,369.75,11.188,200,45,176.15
825.27,186.45,1736.4,356.12,18.49,210,45,208.92
751.38,164.82,5904.9,322.67,18.659,190,30,133.06
848.77,56.631,5839.8,368.41,9.7655,200,45,174.14
503.06,134.64,4623,372.11,13.598,200,45,197.36
580.69,49.541,7233.2,348.25,19.277,200,30,136.05
721.83,168.92,8753.1,322.18,14.268,200,30,124.59
1621.4,56.777,2895.2,369.75,11.188,210,30,134.73
1342.3,121.36,5108.2,314.54,17.226,200,45,160.89
1288.7,132.17,8710.2,316.19,11.884,200,45,138.42
219.11,164.45,6097.2,331.72,16.637,190,45,206.28
928,294.95,6308,317.92,6.2437,190,30,125.55
777.24,203.27,1557.4,369.44,8.5089,200,30,157.84
1705.6,44.017,4531.6,325.62,14.193,210,45,157.01
1550.4,117.13,8301.1,339.18,0.8944,210,30,103.21
661.71,76.795,6657.8,343.04,17.899,210,30,136.37
1829.1,141.62,3983.8,353.96,3.2351,190,45,157.38
342.45,272.11,7367.8,340.88,4.3738,190,30,145.65
394.75,297.41,5135.7,356.81,6.9812,190,45,198.8
1822.7,31.746,4988.6,349.21,6.1773,200,30,112.99
1991.9,188.49,1023.2,330.74,14.587,190,30,149.2
721.83,168.92,8753.1,322.18,14.268,200,45,164.37
1577.3,266.12,2776.1,319.03,11.424,210,30,136.59
1489.8,75.681,8125.2,337.9,5.5026,190,30,102.06
213.33,217.16,8223,327.63,11.713,190,45,201.59
1785.4,202.34,4165.1,314.52,7.2732,190,45,156.26
1867.4,210.6,2620.1,341.7,3.04,210,45,176.37
822.28,37.134,4558.8,355.78,17.19,190,30,137.29
822.28,37.134,4558.8,355.78,17.19,200,30,138.89
1395.1,34.459,8584.2,326.52,8.4366,200,45,135.46
1759.8,175.99,3170.3,323.33,14.312,210,30,129.78
1655.3,190.61,2566.8,321.58,13.961,210,30,137.37
499.92,251.23,7209.7,328.21,9.1917,210,30,141.44
1780.2,45.995,5139,352.41,4.6064,210,45,149.59
915.41,51.311,4826.1,351.46,17.406,190,45,176.7
1167.3,133.87,7717.9,320.77,13.723,210,30,114.34
937.36,245.92,8521.5,324.57,6.3667,190,30,115.96
363.28,124.43,5694.9,358.35,18.57,190,45,198.2
1516.4,275.02,1924.1,341,5.8716,200,45,191.62
1480.2,295.12,4554.1,336.76,2.4582,210,30,124.21
1084.2,223.83,7540.4,324.47,6.3637,190,30,115.21
1357.9,101.44,2277.3,340.79,19.489,200,45,189.76
217.8,271.26,6978.7,331.9,9.4304,200,30,155.1
1072.4,298.95,6444.3,325.96,3.7368,210,30,123.32
1717.9,232.61,3241.8,346.39,4.1326,200,30,128.52
749.19,39.433,6888.1,339.29,17.76,200,45,172.49
247.69,107.79,5007.3,367.99,12.975,200,45,209.35
1966.5,174.77,5943.1,317.26,5.4093,200,30,104.34
634.41,171.86,1172.1,364.1,13.577,210,45,217.39
863.98,80.686,7929.1,348.93,14.887,210,30,123.43
312.04,184.04,6120.4,368.36,4.5627,190,45,200.08
1886.1,95.695,4184.7,318.11,12.959,190,45,153.52
1072.7,38.513,8190.4,355.88,7.5297,190,45,148.84
1294.7,97.487,7410.8,322.35,11.699,210,30,112.2
1717.4,218.8,3717.2,316.36,11.435,200,45,164.02
1926.1,60.287,7335.9,326.64,9.664,210,30,98.53
435.8,174.25,2637.5,352.08,18.859,210,45,212.28
960.12,231.76,2139.6,327.07,18.038,190,30,149.03
536.57,272.49,4754.3,352.35,7.2092,210,30,148.88
1305.4,250.05,3559.5,346.03,1.044,190,30,132.29
417.92,232.01,7626.4,337.81,6.6271,200,30,142.68
1925,159.16,3611.6,314.58,15.512,210,45,161.68
1505,147.24,2776.3,365.17,0.35785,210,45,182.99
1764.6,156.48,3879.1,319.96,14.04,200,45,161.02
937.36,245.92,8521.5,324.57,6.3667,210,45,155.66
1597.2,141.97,3178.4,314.55,18.319,190,45,171.61
552.11,202.35,3849.7,347.17,19.281,200,30,150.26
657.55,289.06,2169.6,337.43,13.691,200,30,155.98
219.11,164.45,6097.2,331.72,16.637,190,30,154.84
1812,224.54,1743.8,337.22,5.7263,190,45,187.69
527.76,113.46,6296.4,339.17,16.871,190,30,139.97
1414.7,190.67,4039.5,323.59,18.216,210,30,129.03
1335.9,255.91,2769.1,344.71,2.6424,190,45,182.99
1378.5,130.01,2280.4,340.69,18.491,200,30,142.87
550.01,156.44,8742.7,327.52,14.422,200,45,175.15
1366.9,107.48,4709.2,363.57,3.287,210,45,165.35
963.29,117.82,7757.9,359.13,2.1019,200,45,157.72
607.26,217.46,4279.1,361.46,1.8417,200,30,146.86
822.08,71.495,5922.8,338.25,17.61,200,45,174.7
1807.8,160.99,6711.3,324.97,5.3371,190,30,101.96
723.09,278.24,2346.6,340.46,13.61,210,45,205.95
1408.7,56.082,3742.2,346.83,19.64,190,30,128.46
317.96,91.77,8192.5,360.56,10.837,190,45,192.85
1941.4,85.595,4792.8,358.27,3.8816,190,30,111.08
394.75,297.41,5135.7,356.81,6.9812,200,30,151.06
634.41,171.86,1172.1,364.1,13.577,200,30,162.04
1233.8,124.34,1088,370.79,15.559,200,45,208.14
428.51,267.68,4677.1,350.42,7.7742,200,45,200.8
960.12,231.76,2139.6,327.07,18.038,200,30,150.81
634.32,256.11,5915.9,342.67,0.92126,190,45,182.72
213.8,107.19,8088.1,359.03,10.046,210,30,155.29
864.03,218.87,1600.3,346.89,18.716,200,30,156.31
1352.8,106.1,7522.2,347.94,2.9986,190,45,142.42
474.46,147.85,8342.6,331.55,12.272,210,45,183.66
1141.6,272.99,6456.2,325.43,2.2083,210,45,159.6
829.14,289.2,2408.2,342.53,14.441,200,45,200.82
1988.4,215.92,4593.9,335.83,3.3021,190,30,111.74
835.75,73.149,6763.9,366.01,11.017,210,45,170.47
1252.6,59.99,8731.6,356.37,4.4745,190,30,105.62
1875.4,205.62,1849.9,336.48,10.535,210,45,188.06
1206.7,202.06,3502.6,324.51,18.515,200,45,179.78
322.84,263.53,4553.8,327.04,13.994,190,45,204.78
1368.6,76.875,5183.4,368.4,4.6133,190,45,158.41
1105.3,92.736,7151.5,316.36,17.263,190,30,116.18
1988.4,215.92,4593.9,335.83,3.3021,210,30,114.15
367.2,183.1,2708.8,365.15,12.683,210,45,214.27
966.28,56.589,7722.1,331.47,12.758,210,30,120.71
1577.3,266.12,2776.1,319.03,11.424,210,45,180.19
659.78,155.92,7090.3,366.54,0.35889,210,30,135.71
1867.4,210.6,2620.1,341.7,3.04,210,30,133.73
219.11,164.45,6097.2,331.72,16.637,210,30,158.57
1269.8,43.14,2850.3,369.63,15.584,200,30,139.73
1538.5,178.78,8536.2,313.59,7.2064,210,45,132.07
613.75,286.13,2057.5,351.79,9.3025,210,30,159.29
1080.3,44.545,7746.7,350.34,7.5729,190,45,151.05
1719.3,107.36,2396.7,346.13,15.512,190,30,135.01
1006.8,246.36,3562.1,352.12,3.7242,190,30,138.43
1903.7,182.49,6681.5,319.44,5.0105,200,45,132.74
251.28,285.97,2717.5,358.89,9.0736,210,45,218.25
1442.8,62.663,5114.8,364.13,6.0515,210,30,121.19
777.41,57.429,5341.9,372.71,12.181,210,45,182.07
213.33,217.16,8223,327.63,11.713,210,45,205.28
652,200.68,8574.9,342.98,2.3908,200,30,128.47
350.14,215.51,8424.6,338.59,5.6469,200,30,144.32
1126.3,86.41,7826.7,318.18,13.901,210,45,150.98
829.14,289.2,2408.2,342.53,14.441,210,45,202.6
1133.7,105.37,6341.4,323.62,18.035,190,30,119.21
1415.4,284.03,4019,345.63,3.2304,200,30,127.91
826.54,297.24,1334.2,347.18,14.93,200,30,158.75
697.02,50.772,7181.3,371.66,10.954,200,30,131.44
1690.5,209.4,1214.5,330.78,8.2947,190,45,198.54
1418.1,101.85,2459.7,373.11,11.516,190,30,138.98
822.08,71.495,5922.8,338.25,17.61,210,30,133.67
848.77,56.631,5839.8,368.41,9.7655,210,45,175.66
350.14,215.51,8424.6,338.59,5.6469,210,45,192.93
591.69,140.62,8439.5,357.67,0.64866,200,45,174.66
896,162.76,2063.7,367.38,13.328,200,45,202.41
1288.7,132.17,8710.2,316.19,11.884,200,30,105.57
238.35,112.85,6471.4,343.22,19.732,200,45,205.77
363.28,124.43,5694.9,358.35,18.57,210,45,201.8
1382.9,143.02,8646,326.7,3.3211,190,45,134.81
461.83,128.81,6304.3,342.72,16.717,190,45,189.79
1781.7,201.9,2795.3,319.28,9.0675,210,30,133.11
833.9,82.42,7862.3,349.06,13.621,210,30,124.84
885.46,296.75,6052.4,315.89,11.305,190,30,127.99
1731.4,131.66,1695.4,359.12,8.7888,200,30,144.39
555.43,125.63,6952.8,343.01,19.148,210,30,139.73
620.77,142.19,8470.2,351.5,2.0285,200,45,172.21
1091.1,195.01,7398.9,332.23,2.6901,210,30,118.36
1256.4,213.04,7863.5,323.81,7.7405,200,45,144.58
367.2,183.1,2708.8,365.15,12.683,190,45,210.4
685.36,165.48,6734.5,319.42,19.736,190,30,132.01
1368.6,76.875,5183.4,368.4,4.6133,200,45,159.77
258.8,145.6,6532.1,331.42,16.476,190,45,202.3
604.99,188.36,1472.2,357.26,17.464,210,30,162.6
1922.3,187.75,2628.4,353.92,2.6651,210,30,132.85
494.22,132.53,7053.4,347.53,18.718,200,30,140.5
250,126.66,8353.5,338.5,15.024,200,30,150.59
1167.3,133.87,7717.9,320.77,13.723,190,30,111.91
1606.3,48.867,3791.4,346.22,18.655,200,45,165.89
394.75,297.41,5135.7,356.81,6.9812,210,30,152.81
312.04,184.04,6120.4,368.36,4.5627,210,45,203.72
430.53,153.16,3291.8,358.02,18.047,210,45,209.09
1802.6,75.075,6579.9,342.73,7.3327,210,45,137.04
260.45,85.534,8646.4,340.68,15.886,190,30,147.55
1992.1,184.49,2893.4,313.51,14.508,210,45,169.61
